VCF_ID	BioSample_ID	Capture_Population	Spawning_Ecotype	Phenotype_ID	Population
Gav08_26_a.CEL	GAV08_26.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_28_a.CEL	GAV08_28.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_29_a.CEL	GAV08_29.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_2_a.CEL	GAV08_2.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_30_a.CEL	GAV08_30.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_31_a.CEL	GAV08_31.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_32_a.CEL	GAV08_32.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_33_a.CEL	GAV08_33.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_35_a.CEL	GAV08_35.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_36_a.CEL	GAV08_36.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_37_a.CEL	GAV08_37.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_39_a.CEL	GAV08_39.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_3_a.CEL	GAV08_3.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_40_a.CEL	GAV08_40.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_41_a.CEL	GAV08_41.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_43_a.CEL	GAV08_43.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_46_a.CEL	GAV08_46.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_47_a.CEL	GAV08_47.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_48_a.CEL	GAV08_48.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_49_a.CEL	GAV08_49.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_4_a.CEL	GAV08_4.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_51_a.CEL	GAV08_51.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_52_a.CEL	GAV08_52.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_53_a.CEL	GAV08_53.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_54_a.CEL	GAV08_54.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_55_a.CEL	GAV08_55.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_56_a.CEL	GAV08_56.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_57_a.CEL	GAV08_57.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_58_a.CEL	GAV08_58.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_60_a.CEL	GAV08_60.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_61_a.CEL	GAV08_61.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_62_a.CEL	GAV08_62.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_64_a.CEL	GAV08_64.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_65_a.CEL	GAV08_65.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_66_a.CEL	GAV08_66.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_7_a.CEL	GAV08_7.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_8_a.CEL	GAV08_8.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav08_9_a.CEL	GAV08_9.CEL	GAV08	SPRING	GAV08_SPRING	Central
Gav09_10_a.CEL	GAV09_10.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_11_a.CEL	GAV09_11.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_12_a.CEL	GAV09_12.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_17_a.CEL	GAV09_17.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_19_a.CEL	GAV09_19.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_20_a.CEL	GAV09_20.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_21_a.CEL	GAV09_21.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_23_a.CEL	GAV09_23.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_24_a.CEL	GAV09_24.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_26_a.CEL	GAV09_26.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_27_a.CEL	GAV09_27.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_28_a.CEL	GAV09_28.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_29_a.CEL	GAV09_29.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_2_a.CEL	GAV09_2.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_30_a.CEL	GAV09_30.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_32_a.CEL	GAV09_32.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_34_a.CEL	GAV09_34.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_3_a.CEL	GAV09_3.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_43_a.CEL	GAV09_43.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_47_a.CEL	GAV09_47.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_48_a.CEL	GAV09_48.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_50_a.CEL	GAV09_50.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_53_a.CEL	GAV09_53.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_54_a.CEL	GAV09_54.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_55_a.CEL	GAV09_55.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_57_a.CEL	GAV09_57.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_58_a.CEL	GAV09_58.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_59_a.CEL	GAV09_59.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_61_a.CEL	GAV09_61.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_65_a.CEL	GAV09_65.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_67_a.CEL	GAV09_67.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_68_a.CEL	GAV09_68.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_69_a.CEL	GAV09_69.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_6_a.CEL	GAV09_6.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_72_a.CEL	GAV09_72.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_73_a.CEL	GAV09_73.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_74_a.CEL	GAV09_74.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_75_a.CEL	GAV09_75.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_77_a.CEL	GAV09_77.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_7_a.CEL	GAV09_7.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_80_a.CEL	GAV09_80.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav09_9_a.CEL	GAV09_9.CEL	GAV09	SPRING	GAV09_SPRING	Central
Gav10_11_a.CEL	GAV10_11.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_15_a.CEL	GAV10_15.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_16_a.CEL	GAV10_16.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_21_a.CEL	GAV10_21.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_23_a.CEL	GAV10_23.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_24_a.CEL	GAV10_24.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_26_a.CEL	GAV10_26.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_27_a.CEL	GAV10_27.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_30_a.CEL	GAV10_30.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_31_a.CEL	GAV10_31.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_32_a.CEL	GAV10_32.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_33_a.CEL	GAV10_33.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_35_a.CEL	GAV10_35.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_36_a.CEL	GAV10_36.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_37_a.CEL	GAV10_37.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_38_a.CEL	GAV10_38.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_45_a.CEL	GAV10_45.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_47_a.CEL	GAV10_47.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_49_a.CEL	GAV10_49.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_53_a.CEL	GAV10_53.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_54_a.CEL	GAV10_54.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_55_a.CEL	GAV10_55.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_56_a.CEL	GAV10_56.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_57_a.CEL	GAV10_57.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_59_a.CEL	GAV10_59.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_60_a.CEL	GAV10_60.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_68_a.CEL	GAV10_68.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_69_a.CEL	GAV10_69.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_74_a.CEL	GAV10_74.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_76_a.CEL	GAV10_76.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_77_a.CEL	GAV10_77.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_78_a.CEL	GAV10_78.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_79_a.CEL	GAV10_79.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_7_a.CEL	GAV10_7.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_81_a.CEL	GAV10_81.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_82_a.CEL	GAV10_82.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav10_88_a.CEL	GAV10_88.CEL	GAV10	SPRING	GAV10_SPRING	Central
Gav11_10_a.CEL	GAV11_10.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_12_a.CEL	GAV11_12.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_15_a.CEL	GAV11_15.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_17_a.CEL	GAV11_17.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_23_a.CEL	GAV11_23.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_24_a.CEL	GAV11_24.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_26_a.CEL	GAV11_26.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_27_a.CEL	GAV11_27.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_2_a.CEL	GAV11_2.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_32_a.CEL	GAV11_32.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_34_a.CEL	GAV11_34.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_35_a.CEL	GAV11_35.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_37_a.CEL	GAV11_37.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_38_a.CEL	GAV11_38.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_3_a.CEL	GAV11_3.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_42_a.CEL	GAV11_42.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_45_a.CEL	GAV11_45.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_48_a.CEL	GAV11_48.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_4_a.CEL	GAV11_4.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_53_a.CEL	GAV11_53.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_54_a.CEL	GAV11_54.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_55_a.CEL	GAV11_55.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_58_a.CEL	GAV11_58.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_59_a.CEL	GAV11_59.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_60_a.CEL	GAV11_60.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_62_a.CEL	GAV11_62.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_63_a.CEL	GAV11_63.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_65_a.CEL	GAV11_65.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_66_a.CEL	GAV11_66.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_68_a.CEL	GAV11_68.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_69_a.CEL	GAV11_69.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_72_a.CEL	GAV11_72.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_73_a.CEL	GAV11_73.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_78_a.CEL	GAV11_78.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_79_a.CEL	GAV11_79.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_7_a.CEL	GAV11_7.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_83_a.CEL	GAV11_83.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_84_a.CEL	GAV11_84.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_85_a.CEL	GAV11_85.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_86_a.CEL	GAV11_86.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_87_a.CEL	GAV11_87.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_88_a.CEL	GAV11_88.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_8_a.CEL	GAV11_8.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav11_9_a.CEL	GAV11_9.CEL	GAV11	SPRING	GAV11_SPRING	Central
Gav12_10_a.CEL	GAV12_10.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_12_a.CEL	GAV12_12.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_13_a.CEL	GAV12_13.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_14_a.CEL	GAV12_14.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_15_a.CEL	GAV12_15.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_17_a.CEL	GAV12_17.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_18_a.CEL	GAV12_18.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_19_a.CEL	GAV12_19.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_1_a.CEL	GAV12_1.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_20_a.CEL	GAV12_20.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_21_a.CEL	GAV12_21.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_22_a.CEL	GAV12_22.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_23_a.CEL	GAV12_23.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_25_a.CEL	GAV12_25.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_26_a.CEL	GAV12_26.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_27_a.CEL	GAV12_27.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_30_a.CEL	GAV12_30.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_31_a.CEL	GAV12_31.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_36_a.CEL	GAV12_36.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_37_a.CEL	GAV12_37.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_6_a.CEL	GAV12_6.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_039.CEL	GAV12_039.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_041.CEL	GAV12_041.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_043.CEL	GAV12_043.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_044.CEL	GAV12_044.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_045.CEL	GAV12_045.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_047.CEL	GAV12_047.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_048.CEL	GAV12_048.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_049.CEL	GAV12_049.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_050.CEL	GAV12_050.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_051.CEL	GAV12_051.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_052.CEL	GAV12_052.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_053.CEL	GAV12_053.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_056.CEL	GAV12_056.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_057.CEL	GAV12_057.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_058.CEL	GAV12_058.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_060.CEL	GAV12_060.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_061.CEL	GAV12_061.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_062.CEL	GAV12_062.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_063.CEL	GAV12_063.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_064.CEL	GAV12_064.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_065.CEL	GAV12_065.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_066.CEL	GAV12_066.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_067.CEL	GAV12_067.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_069.CEL	GAV12_069.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_071.CEL	GAV12_071.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_072.CEL	GAV12_072.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav12_073.CEL	GAV12_073.CEL	GAV12	SPRING	GAV12_SPRING	Central
Gav14_002.CEL	GAV14_002.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_008.CEL	GAV14_008.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_009.CEL	GAV14_009.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_012.CEL	GAV14_012.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_013.CEL	GAV14_013.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_014.CEL	GAV14_014.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_016.CEL	GAV14_016.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_017.CEL	GAV14_017.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_018.CEL	GAV14_018.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_019.CEL	GAV14_019.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_020.CEL	GAV14_020.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_024.CEL	GAV14_024.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_027.CEL	GAV14_027.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_031.CEL	GAV14_031.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_038.CEL	GAV14_038.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_041.CEL	GAV14_041.CEL	GAV14	SPRING	GAV14_SPRING	Central
Gav14_050.CEL	GAV14_050.CEL	GAV14	SPRING	GAV14_SPRING	Central
GA_v22_1.CEL	GAV22_1.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_10.CEL	GAV22_10.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_11.CEL	GAV22_11.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_12.CEL	GAV22_12.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_13.CEL	GAV22_13.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_14.CEL	GAV22_14.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_15.CEL	GAV22_15.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_18.CEL	GAV22_18.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_20.CEL	GAV22_20.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_21.CEL	GAV22_21.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_22.CEL	GAV22_22.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_23.CEL	GAV22_23.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_24.CEL	GAV22_24.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_25.CEL	GAV22_25.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_26.CEL	GAV22_26.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_27.CEL	GAV22_27.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_28.CEL	GAV22_28.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_29.CEL	GAV22_29.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_3.CEL	GAV22_3.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_30.CEL	GAV22_30.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_31.CEL	GAV22_31.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_32.CEL	GAV22_32.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_33.CEL	GAV22_33.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_34.CEL	GAV22_34.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_35.CEL	GAV22_35.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_36.CEL	GAV22_36.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_37.CEL	GAV22_37.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_38.CEL	GAV22_38.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_42.CEL	GAV22_42.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_43.CEL	GAV22_43.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_46.CEL	GAV22_46.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_47.CEL	GAV22_47.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_48.CEL	GAV22_48.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_49.CEL	GAV22_49.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_5.CEL	GAV22_5.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_50.CEL	GAV22_50.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_51.CEL	GAV22_51.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_52.CEL	GAV22_52.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_6.CEL	GAV22_6.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_7.CEL	GAV22_7.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v22_8.CEL	GAV22_8.CEL	GAV22	SPRING	GAV22_SPRING	Central
GA_v23_1.CEL	GAV23_1.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_10.CEL	GAV23_10.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_11.CEL	GAV23_11.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_12.CEL	GAV23_12.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_16.CEL	GAV23_16.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_19.CEL	GAV23_19.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_20.CEL	GAV23_20.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_22.CEL	GAV23_22.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_23.CEL	GAV23_23.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_25.CEL	GAV23_25.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_26.CEL	GAV23_26.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_27.CEL	GAV23_27.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_3.CEL	GAV23_3.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_5.CEL	GAV23_5.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_6.CEL	GAV23_6.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_7.CEL	GAV23_7.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v23_9.CEL	GAV23_9.CEL	GAV23	SPRING	GAV23_SPRING	Central
GA_v25_1.CEL	GAV25_1.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_10.CEL	GAV25_10.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_11.CEL	GAV25_11.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_13.CEL	GAV25_13.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_14.CEL	GAV25_14.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_17.CEL	GAV25_17.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_19.CEL	GAV25_19.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_2.CEL	GAV25_2.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_20.CEL	GAV25_20.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_21.CEL	GAV25_21.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_23.CEL	GAV25_23.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_24.CEL	GAV25_24.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_25.CEL	GAV25_25.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_26.CEL	GAV25_26.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_27.CEL	GAV25_27.CEL	GAV25	SPRING	GAV25_SPRING	Central
GA_v25_28.CEL	GAV25_28.CEL	GAV25	SPRING	GAV25_SPRING	Central
